customer_id,order_date,product_id,unit_price,quantity,total_discount
C1517,2023-02-17,P2005,4383.8,1,211.66
C1248,2023-03-28,P2036,3463.5,3,4.01
C1311,2022-06-25,P2037,281.16,2,196.92
C1152,2022-11-29,P2046,4644.31,4,234.19
C1743,2022-01-09,P2015,3403.38,4,105.05
C1333,2022-04-28,P2043,691.38,1,91.14
C1059,2023-07-26,P2037,281.16,1,258.81
C1459,2023-08-04,P2009,4904.6,1,299.53
C1154,2023-07-11,P2042,4569.64,3,15.21
C1530,2022-04-04,P2031,2861.23,4,268.42
C1069,2022-05-04,P2038,2538.6,4,134.33
C1907,2022-06-09,P2047,2782.26,1,25.69
C1499,2023-11-20,P2000,1273.21,4,276.93
C1223,2023-09-10,P2010,802.66,3,11.58
C1368,2022-08-31,P2008,2753.53,2,108.67
C1832,2022-12-31,P2038,2538.6,2,217.23
C1957,2022-12-27,P2041,1732.07,1,175.76
C1727,2023-03-03,P2015,3403.38,1,87.94
C1840,2023-03-14,P2049,798.47,4,62.69
C1830,2022-10-07,P2014,1047.17,1,78.81
C1554,2022-08-07,P2037,281.16,1,211.82
C1173,2023-03-22,P2049,798.47,1,298.98
C1436,2023-02-20,P2022,419.05,4,196.56
C1655,2022-11-02,P2017,1456.57,2,84.55
C1953,2022-07-24,P2033,2891.83,2,101.38
C1465,2022-02-13,P2044,3523.22,2,169.57
C1609,2022-04-07,P2009,4904.6,1,223.9
C1143,2022-05-07,P2024,4532.99,2,55.98
C1421,2022-02-03,P2012,4293.9,2,299.2
C1193,2022-04-18,P2008,2753.53,4,118.49
C1821,2022-11-30,P2041,1732.07,4,179.45
C1958,2023-02-15,P2003,2680.67,2,20.47
C1816,2022-03-07,P2019,4954.71,3,103.73
C1927,2022-03-15,P2044,3523.22,4,93.67
C1923,2022-04-21,P2042,4569.64,3,64.89
C1678,2022-03-16,P2024,4532.99,1,83.99
C1924,2022-03-14,P2015,3403.38,1,207.28
C1626,2023-06-20,P2016,4693.47,1,217.2
C1472,2022-09-12,P2012,4293.9,1,107.64
C1333,2022-02-28,P2007,197.12,1,84.44
C1584,2022-07-23,P2028,3296.75,1,106.32
C1532,2023-08-20,P2018,470.33,1,98.78
C1577,2022-02-16,P2041,1732.07,4,146.4
C1386,2022-11-02,P2002,4796.38,1,263.98
C1765,2023-08-28,P2033,2891.83,4,130.5
C1790,2023-11-14,P2013,4417.98,1,188.66
C1230,2023-03-12,P2044,3523.22,4,14.94
C1013,2022-12-23,P2025,1418.3,3,247.99
C1217,2022-07-23,P2020,622.64,4,256.52
C1008,2022-11-04,P2017,1456.57,4,193.28
C1552,2022-01-08,P2041,1732.07,2,164.32
C1925,2023-03-25,P2027,506.83,1,178.13
C1868,2023-03-03,P2032,2396.43,2,220.73
C1114,2022-11-12,P2033,2891.83,3,111.91
C1459,2022-09-15,P2002,4796.38,2,98.48
C1878,2023-10-11,P2005,4383.8,4,286.3
C1015,2023-07-05,P2012,4293.9,3,24.55
C1167,2023-10-10,P2031,2861.23,2,189.87
C1999,2023-05-19,P2002,4796.38,4,272.56
C1166,2022-09-14,P2042,4569.64,4,160.36
C1022,2023-06-09,P2009,4904.6,3,123.65
C1028,2022-12-11,P2034,3183.86,4,243.27
C1949,2022-12-20,P2010,802.66,3,221.78
C1427,2023-01-10,P2033,2891.83,4,60.13
C1160,2022-11-27,P2015,3403.38,1,148.4
C1303,2022-05-28,P2049,798.47,3,59.06
C1200,2023-02-14,P2018,470.33,2,259.14
C1976,2022-08-13,P2012,4293.9,2,106.41
C1274,2022-07-04,P2047,2782.26,4,164.73
C1593,2023-05-27,P2037,281.16,1,227.2
C1534,2022-01-31,P2017,1456.57,1,138.11
C1056,2022-04-28,P2028,3296.75,4,9.72
C1675,2023-10-11,P2040,2929.17,4,37.71
C1649,2022-06-01,P2020,622.64,3,127.47
C1837,2022-06-16,P2036,3463.5,3,0.25
C1779,2023-09-02,P2043,691.38,2,129.31
C1092,2023-07-14,P2007,197.12,1,218.84
C1004,2022-08-27,P2026,3229.93,2,205.9
C1364,2023-10-10,P2032,2396.43,3,194.37
C1307,2023-09-12,P2038,2538.6,3,176.01
C1851,2022-06-01,P2041,1732.07,4,33.42
C1885,2023-06-19,P2034,3183.86,1,37.63
C1890,2022-06-17,P2034,3183.86,3,231.56
C1707,2023-11-17,P2013,4417.98,4,102.9
C1689,2022-05-30,P2045,3318.94,2,144.96
C1540,2022-10-01,P2009,4904.6,3,224.17
C1569,2023-11-11,P2028,3296.75,4,150.73
C1721,2023-06-13,P2019,4954.71,1,236.7
C1024,2022-03-05,P2031,2861.23,4,273.38
C1229,2022-10-17,P2025,1418.3,4,239.55
C1443,2022-03-24,P2026,3229.93,4,13.59
C1650,2022-04-14,P2041,1732.07,1,244.84
C1725,2022-06-01,P2031,2861.23,1,220.73
C1596,2022-06-30,P2031,2861.23,1,229.93
C1003,2022-06-29,P2031,2861.23,3,139.91
C1742,2023-08-19,P2014,1047.17,4,90.29
C1170,2023-06-08,P2005,4383.8,2,92.94
C1059,2022-06-19,P2024,4532.99,1,238.14
C1442,2022-12-31,P2042,4569.64,4,134.87
C1788,2023-01-08,P2012,4293.9,4,75.86
C1512,2022-09-26,P2033,2891.83,3,49.99
C1067,2022-07-11,P2021,4502.82,4,154.85
C1150,2022-05-31,P2029,1241.0,2,36.59
C1098,2022-06-27,P2001,4933.21,4,208.08
C1073,2023-05-22,P2001,4933.21,2,197.46
C1422,2023-10-07,P2014,1047.17,3,208.33
C1452,2023-05-24,P2000,1273.21,1,52.2
C1892,2022-07-27,P2040,2929.17,3,55.17
C1058,2023-05-09,P2041,1732.07,4,123.63
C1427,2023-11-08,P2039,423.77,4,249.91
C1090,2023-01-30,P2023,2810.79,3,84.92
C1557,2023-03-03,P2007,197.12,3,215.95
C1852,2022-08-16,P2004,4751.21,2,40.37
C1685,2023-11-11,P2029,1241.0,3,12.53
C1638,2022-06-05,P2017,1456.57,4,222.99
C1175,2022-11-01,P2012,4293.9,3,294.43
C1601,2023-10-05,P2019,4954.71,2,18.4
C1760,2022-01-30,P2011,2563.14,1,20.26
C1198,2023-08-21,P2016,4693.47,3,69.61
C1701,2023-02-10,P2036,3463.5,1,85.49
C1771,2023-10-11,P2039,423.77,1,133.08
C1467,2023-04-06,P2026,3229.93,1,126.88
C1553,2023-10-09,P2035,3437.92,2,172.56
C1943,2023-12-16,P2011,2563.14,4,215.29
C1275,2022-06-05,P2010,802.66,3,205.3
C1018,2022-10-06,P2031,2861.23,3,126.3
C1322,2022-03-03,P2031,2861.23,2,239.83
C1965,2022-07-08,P2001,4933.21,2,241.94
C1442,2022-09-22,P2047,2782.26,1,168.16
C1412,2023-01-21,P2046,4644.31,3,178.11
C1897,2022-06-29,P2032,2396.43,3,107.16
C1745,2022-04-10,P2016,4693.47,1,42.33
C1526,2023-04-11,P2002,4796.38,2,129.73
C1458,2022-03-23,P2003,2680.67,3,9.0
C1053,2022-01-16,P2028,3296.75,2,209.04
C1807,2022-11-20,P2013,4417.98,4,243.83
C1815,2022-07-15,P2040,2929.17,4,204.42
C1587,2022-04-02,P2047,2782.26,4,151.26
C1191,2023-08-11,P2023,2810.79,3,126.2
C1098,2022-10-26,P2041,1732.07,3,205.95
C1694,2023-12-15,P2008,2753.53,2,11.5
C1824,2023-03-23,P2038,2538.6,4,88.98
C1176,2023-11-15,P2027,506.83,4,286.25
C1197,2022-04-20,P2011,2563.14,1,232.19
C1298,2022-09-28,P2043,691.38,1,167.46
C1661,2022-09-29,P2037,281.16,2,9.26
C1403,2023-04-20,P2004,4751.21,1,194.76
C1921,2023-10-30,P2018,470.33,4,201.16
C1344,2022-07-28,P2005,4383.8,2,141.37
C1366,2022-06-19,P2001,4933.21,2,130.01
C1882,2023-12-29,P2047,2782.26,4,260.02
C1287,2023-11-04,P2009,4904.6,2,68.71
C1198,2023-01-07,P2005,4383.8,3,81.26
C1137,2022-12-03,P2045,3318.94,3,48.1
C1491,2023-12-21,P2040,2929.17,4,7.67
C1964,2023-05-11,P2006,3318.76,3,277.06
C1156,2022-07-18,P2031,2861.23,1,253.9
C1790,2023-01-28,P2029,1241.0,4,239.13
C1347,2023-12-16,P2026,3229.93,3,245.29
C1691,2022-04-24,P2007,197.12,3,180.93
C1454,2023-08-18,P2009,4904.6,2,59.41
C1378,2022-05-21,P2029,1241.0,4,4.34
C1442,2022-04-11,P2042,4569.64,2,261.33
C1970,2023-01-15,P2023,2810.79,3,178.03
C1398,2023-04-19,P2013,4417.98,4,224.65
C1783,2023-04-16,P2037,281.16,2,295.2
C1915,2022-12-28,P2013,4417.98,3,8.43
C1779,2022-12-09,P2025,1418.3,2,95.88
C1233,2022-11-30,P2020,622.64,4,59.5
C1326,2023-07-13,P2008,2753.53,4,84.01
C1777,2022-05-20,P2004,4751.21,2,88.75
C1849,2022-11-25,P2000,1273.21,1,121.84
C1986,2022-11-29,P2032,2396.43,3,155.77
C1919,2023-06-29,P2037,281.16,3,193.7
C1577,2022-02-06,P2011,2563.14,4,178.88
C1543,2022-06-07,P2013,4417.98,3,85.31
C1097,2023-09-06,P2002,4796.38,2,104.38
C1335,2023-04-11,P2022,419.05,4,68.73
C1815,2022-12-13,P2031,2861.23,4,66.8
C1531,2022-04-01,P2005,4383.8,1,267.6
C1879,2022-12-26,P2012,4293.9,4,29.69
C1142,2022-02-03,P2017,1456.57,3,74.79
C1037,2022-08-01,P2029,1241.0,4,124.83
C1768,2022-12-26,P2023,2810.79,2,182.84
C1029,2022-04-04,P2003,2680.67,4,7.09
C1404,2023-12-03,P2040,2929.17,1,178.83
C1748,2023-11-28,P2011,2563.14,4,264.79
C1954,2022-02-13,P2032,2396.43,4,109.74
C1781,2023-11-02,P2007,197.12,4,254.64
C1029,2023-04-05,P2016,4693.47,3,82.15
C1314,2023-09-18,P2031,2861.23,4,75.25
C1003,2022-04-22,P2009,4904.6,1,184.5
C1487,2022-07-21,P2033,2891.83,3,189.77
C1009,2022-05-18,P2019,4954.71,4,149.59
C1127,2023-06-12,P2027,506.83,1,49.56
C1453,2022-02-04,P2033,2891.83,1,162.58
C1371,2023-01-08,P2035,3437.92,2,59.15
C1347,2022-12-05,P2021,4502.82,2,4.59
C1040,2023-05-19,P2017,1456.57,3,297.75
C1807,2022-01-18,P2018,470.33,3,265.6
C1815,2023-07-23,P2011,2563.14,1,31.67
C1916,2022-10-23,P2019,4954.71,1,167.98
C1630,2022-07-19,P2010,802.66,1,279.03
C1575,2022-08-31,P2018,470.33,3,180.77
C1911,2023-10-30,P2034,3183.86,4,151.95
C1412,2022-05-16,P2044,3523.22,2,25.24
C1685,2022-05-07,P2042,4569.64,1,263.01
C1233,2023-10-17,P2040,2929.17,1,110.17
C1243,2023-03-25,P2034,3183.86,4,272.01
C1646,2022-12-13,P2039,423.77,2,153.86
C1151,2022-12-29,P2024,4532.99,2,21.61
C1116,2023-06-02,P2036,3463.5,3,178.68
C1282,2022-11-17,P2021,4502.82,4,121.08
C1291,2023-05-29,P2022,419.05,3,251.29
C1029,2022-09-11,P2000,1273.21,4,272.77
C1757,2022-11-12,P2008,2753.53,1,180.01
C1240,2023-08-29,P2044,3523.22,4,55.72
C1875,2022-05-08,P2010,802.66,1,99.6
C1885,2023-03-21,P2045,3318.94,1,170.08
C1936,2022-10-11,P2022,419.05,3,209.9
C1617,2023-05-30,P2009,4904.6,4,105.94
C1585,2022-12-22,P2046,4644.31,1,67.1
C1262,2023-01-28,P2044,3523.22,4,263.39
C1199,2022-06-30,P2005,4383.8,4,148.49
C1264,2022-02-18,P2039,423.77,3,168.75
C1467,2022-07-07,P2023,2810.79,3,180.86
C1381,2023-06-14,P2022,419.05,4,287.45
C1422,2022-05-03,P2003,2680.67,1,194.32
C1884,2022-07-02,P2018,470.33,2,226.13
C1254,2023-06-28,P2024,4532.99,3,20.03
C1410,2022-03-18,P2020,622.64,2,129.79
C1404,2023-07-30,P2004,4751.21,4,15.22
C1461,2022-11-24,P2035,3437.92,4,201.07
C1143,2023-08-16,P2016,4693.47,3,228.4
C1669,2022-09-01,P2006,3318.76,3,124.3
C1507,2022-04-15,P2049,798.47,3,62.28
C1506,2023-11-21,P2042,4569.64,2,267.25
C1174,2023-07-26,P2001,4933.21,1,288.52
C1991,2023-12-19,P2036,3463.5,2,89.38
C1566,2022-12-06,P2008,2753.53,2,172.75
C1221,2022-12-26,P2007,197.12,1,102.8
C1255,2022-08-05,P2000,1273.21,1,165.9
C1844,2023-09-08,P2007,197.12,3,194.58
C1718,2022-09-28,P2019,4954.71,3,169.74
C1031,2022-11-02,P2005,4383.8,3,250.66
C1707,2022-12-21,P2033,2891.83,2,86.12
C1791,2023-12-27,P2014,1047.17,1,157.55
C1870,2022-08-04,P2030,4828.98,3,139.38
C1828,2023-11-02,P2035,3437.92,2,130.9
C1558,2023-06-29,P2011,2563.14,3,5.57
C1801,2023-08-31,P2042,4569.64,4,222.04
C1712,2023-11-10,P2001,4933.21,4,167.74
C1308,2023-04-04,P2031,2861.23,3,290.88
C1825,2022-02-27,P2033,2891.83,1,174.72
C1932,2023-12-25,P2015,3403.38,3,118.82
C1412,2023-08-27,P2026,3229.93,1,120.77
C1871,2023-08-22,P2009,4904.6,1,173.33
C1023,2023-11-12,P2035,3437.92,4,230.68
C1257,2022-12-21,P2033,2891.83,1,56.78
C1456,2023-12-22,P2003,2680.67,2,78.63
C1222,2022-02-07,P2020,622.64,1,292.89
C1810,2022-05-03,P2028,3296.75,1,254.5
C1506,2022-04-27,P2020,622.64,2,126.84
C1853,2023-12-23,P2023,2810.79,1,153.69
C1009,2022-03-20,P2019,4954.71,1,35.02
C1650,2022-09-03,P2023,2810.79,2,151.93
C1409,2022-12-11,P2000,1273.21,1,209.4
C1956,2022-02-25,P2027,506.83,4,73.26
C1570,2023-04-19,P2031,2861.23,4,48.48
C1223,2023-12-17,P2044,3523.22,4,293.67
C1926,2023-06-16,P2045,3318.94,1,266.89
C1034,2023-10-05,P2006,3318.76,2,250.87
C1057,2023-12-18,P2049,798.47,1,297.01
C1452,2023-08-15,P2002,4796.38,3,240.02
C1221,2023-10-31,P2024,4532.99,4,294.86
C1102,2023-04-11,P2008,2753.53,2,187.79
C1791,2022-05-11,P2039,423.77,4,163.89
C1377,2022-10-20,P2007,197.12,4,18.31
C1987,2022-01-11,P2032,2396.43,3,38.83
C1454,2023-08-30,P2036,3463.5,1,298.64
C1266,2022-12-26,P2047,2782.26,4,170.05
C1740,2022-08-08,P2035,3437.92,2,298.7
C1073,2022-04-07,P2043,691.38,2,33.09
C1626,2022-01-09,P2027,506.83,1,193.49
C1609,2023-03-20,P2041,1732.07,2,23.09
C1569,2023-07-18,P2023,2810.79,1,44.42
C1200,2022-01-23,P2018,470.33,2,9.48
C1297,2023-04-28,P2044,3523.22,3,253.03
C1443,2023-01-14,P2028,3296.75,3,46.49
C1671,2022-11-18,P2006,3318.76,1,298.74
C1835,2023-08-23,P2001,4933.21,1,198.59
C1559,2022-11-14,P2040,2929.17,2,279.96
C1977,2023-12-01,P2042,4569.64,3,46.97
C1478,2023-06-11,P2048,4677.94,1,122.74
C1033,2022-02-02,P2034,3183.86,1,70.87
C1841,2022-02-20,P2037,281.16,2,217.34
C1849,2023-10-05,P2039,423.77,1,28.58
C1445,2022-11-19,P2017,1456.57,4,34.73
C1187,2023-07-27,P2043,691.38,1,29.58
C1901,2022-05-26,P2002,4796.38,1,241.73
C1264,2023-08-01,P2045,3318.94,1,231.02
C1612,2023-06-09,P2019,4954.71,2,73.6
C1652,2023-10-10,P2027,506.83,3,28.06
C1174,2023-05-10,P2044,3523.22,2,35.0
C1494,2023-04-15,P2046,4644.31,3,124.48
C1618,2023-05-15,P2029,1241.0,1,284.23
C1199,2023-09-30,P2042,4569.64,3,50.23
C1158,2022-08-02,P2034,3183.86,3,130.04
C1860,2023-01-01,P2007,197.12,1,74.92
C1505,2023-04-25,P2016,4693.47,1,90.16
C1939,2022-10-26,P2011,2563.14,1,71.8
C1322,2022-11-28,P2025,1418.3,3,7.18
C1260,2023-04-27,P2005,4383.8,4,136.87
C1232,2023-08-26,P2009,4904.6,1,96.3
C1983,2022-04-14,P2040,2929.17,4,221.82
C1697,2022-01-18,P2020,622.64,2,189.47
C1531,2023-07-14,P2001,4933.21,4,128.04
C1381,2023-11-07,P2004,4751.21,2,9.32
C1731,2023-06-10,P2038,2538.6,4,4.0
C1352,2023-08-18,P2018,470.33,3,28.58
C1769,2023-07-30,P2037,281.16,1,44.44
C1582,2023-12-23,P2015,3403.38,2,274.29
C1500,2023-09-16,P2046,4644.31,3,292.19
C1633,2023-04-26,P2025,1418.3,1,151.38
C1404,2022-03-03,P2001,4933.21,3,68.22
C1925,2023-05-25,P2010,802.66,1,186.96
C1012,2022-06-10,P2048,4677.94,1,190.12
C1051,2022-05-19,P2049,798.47,2,155.82
C1880,2023-01-20,P2008,2753.53,1,197.93
C1647,2022-08-22,P2036,3463.5,4,192.1
C1891,2022-09-04,P2036,3463.5,1,244.24
C1358,2022-09-15,P2045,3318.94,4,139.71
C1671,2022-01-07,P2044,3523.22,2,128.21
C1865,2023-11-16,P2007,197.12,4,49.17
C1668,2023-07-18,P2032,2396.43,1,256.57
C1654,2022-10-30,P2041,1732.07,1,149.05
C1812,2023-04-15,P2002,4796.38,3,265.87
C1405,2022-04-07,P2027,506.83,1,122.36
C1563,2022-08-04,P2014,1047.17,1,117.39
C1902,2023-05-07,P2045,3318.94,2,1.73
C1725,2023-01-03,P2043,691.38,2,235.88
C1613,2023-09-18,P2044,3523.22,1,8.62
C1943,2023-04-06,P2035,3437.92,4,219.98
C1999,2023-08-28,P2017,1456.57,2,171.56
C1089,2022-02-16,P2022,419.05,2,282.19
C1158,2023-12-24,P2011,2563.14,1,229.9
C1241,2023-08-26,P2017,1456.57,3,26.91
C1518,2023-12-21,P2032,2396.43,3,98.89
C1960,2022-01-05,P2003,2680.67,2,200.86
C1043,2022-01-01,P2039,423.77,1,143.74
C1899,2023-05-06,P2043,691.38,3,116.94
C1232,2022-10-14,P2018,470.33,2,72.35
C1472,2022-04-10,P2041,1732.07,4,111.75
C1297,2023-11-08,P2007,197.12,3,27.35
C1764,2023-10-31,P2031,2861.23,4,17.54
C1500,2022-04-29,P2016,4693.47,2,264.92
C1527,2022-09-25,P2021,4502.82,4,6.84
C1326,2023-11-26,P2002,4796.38,1,283.38
C1997,2022-06-26,P2025,1418.3,1,169.68
C1642,2022-10-03,P2039,423.77,2,77.19
C1987,2023-12-23,P2015,3403.38,4,253.18
C1080,2023-01-03,P2043,691.38,3,242.65
C1180,2023-03-04,P2002,4796.38,2,5.26
C1175,2023-08-15,P2010,802.66,4,158.81
C1738,2023-03-02,P2045,3318.94,2,246.53
C1926,2023-08-18,P2043,691.38,1,11.21
C1882,2023-04-08,P2000,1273.21,4,279.85
C1621,2023-06-23,P2036,3463.5,2,274.84
C1203,2022-07-20,P2036,3463.5,4,10.53
C1848,2022-08-04,P2047,2782.26,1,113.64
C1067,2023-07-26,P2016,4693.47,3,184.06
C1578,2023-12-23,P2037,281.16,4,284.74
C1459,2023-03-14,P2046,4644.31,3,60.07
C1348,2022-01-19,P2049,798.47,3,298.35
C1996,2022-10-09,P2045,3318.94,2,17.63
C1528,2022-11-07,P2012,4293.9,4,200.76
C1759,2023-07-02,P2031,2861.23,3,62.35
C1364,2023-04-22,P2016,4693.47,4,258.39
C1867,2022-06-18,P2035,3437.92,2,294.08
C1377,2022-08-20,P2036,3463.5,2,156.06
C1521,2023-08-13,P2023,2810.79,2,199.82
C1971,2023-05-25,P2010,802.66,2,27.88
C1333,2022-01-01,P2008,2753.53,4,94.88
C1663,2022-04-28,P2026,3229.93,4,183.12
C1734,2023-04-14,P2006,3318.76,3,106.89
C1127,2023-07-17,P2020,622.64,2,287.54
C1731,2022-12-31,P2003,2680.67,2,231.56
C1097,2022-04-07,P2045,3318.94,4,111.93
C1280,2022-12-06,P2024,4532.99,1,283.83
C1272,2023-01-26,P2018,470.33,2,256.09
C1697,2023-03-24,P2028,3296.75,3,241.65
C1325,2023-10-15,P2037,281.16,3,6.37
C1836,2022-03-14,P2004,4751.21,3,91.06
C1341,2023-11-21,P2026,3229.93,4,147.12
C1175,2023-04-24,P2027,506.83,4,276.52
C1569,2022-08-24,P2029,1241.0,2,215.28
C1874,2022-11-10,P2035,3437.92,2,292.38
C1827,2023-01-20,P2026,3229.93,1,6.04
C1190,2023-07-19,P2030,4828.98,1,40.33
C1479,2023-08-09,P2046,4644.31,4,182.52
C1357,2023-10-08,P2019,4954.71,1,37.89
C1526,2022-12-13,P2023,2810.79,2,261.0
C1492,2022-01-17,P2038,2538.6,4,108.76
C1258,2022-01-30,P2030,4828.98,3,83.87
C1832,2023-06-12,P2046,4644.31,2,130.86
C1870,2023-01-06,P2024,4532.99,2,78.73
C1249,2022-08-10,P2021,4502.82,1,93.38
C1915,2023-11-21,P2026,3229.93,3,11.26
C1984,2023-11-09,P2044,3523.22,3,138.15
C1369,2023-02-23,P2015,3403.38,1,27.49
C1742,2022-08-15,P2045,3318.94,2,70.88
C1366,2023-05-07,P2045,3318.94,2,256.22
C1078,2023-12-26,P2042,4569.64,1,259.6
C1340,2022-08-31,P2006,3318.76,4,241.85
C1397,2023-06-05,P2005,4383.8,4,93.43
C1309,2022-06-08,P2046,4644.31,2,87.0
C1989,2023-12-21,P2041,1732.07,2,257.71
C1194,2023-12-26,P2020,622.64,3,180.89
C1417,2023-07-24,P2037,281.16,1,24.15
C1193,2023-05-10,P2008,2753.53,1,260.25
C1005,2023-09-20,P2019,4954.71,3,125.01
C1212,2023-10-24,P2036,3463.5,4,47.35
C1852,2023-10-23,P2041,1732.07,4,152.7
C1010,2023-09-30,P2020,622.64,4,125.77
C1606,2023-08-08,P2048,4677.94,2,267.96
C1428,2023-09-01,P2027,506.83,1,273.54
C1651,2023-01-26,P2032,2396.43,3,88.1
C1132,2022-12-15,P2001,4933.21,1,63.87
C1177,2023-03-17,P2040,2929.17,3,213.91
C1156,2023-10-27,P2043,691.38,4,232.54
C1450,2022-09-29,P2013,4417.98,2,67.96
C1217,2022-11-19,P2037,281.16,2,177.22
C1488,2023-04-14,P2016,4693.47,2,225.64
C1478,2022-03-30,P2037,281.16,2,129.0
C1788,2023-09-09,P2037,281.16,4,293.39
C1873,2022-03-09,P2012,4293.9,4,145.69
C1986,2023-08-21,P2020,622.64,2,180.99
C1633,2022-09-14,P2031,2861.23,4,229.11
C1280,2023-09-27,P2025,1418.3,3,59.44
C1626,2023-02-01,P2041,1732.07,2,210.28
C1584,2022-08-07,P2044,3523.22,3,71.2
C1611,2023-04-30,P2037,281.16,3,199.71
C1026,2022-02-26,P2002,4796.38,1,116.48
C1914,2023-07-08,P2020,622.64,3,66.06
C1629,2022-05-28,P2004,4751.21,2,132.25
C1627,2023-03-08,P2033,2891.83,3,299.49
C1192,2022-10-08,P2038,2538.6,1,143.49
C1255,2023-01-02,P2007,197.12,3,43.44
C1349,2023-11-02,P2018,470.33,3,44.11
C1679,2022-11-07,P2023,2810.79,2,204.11
C1847,2023-12-30,P2047,2782.26,4,263.46
C1139,2023-06-03,P2035,3437.92,3,66.28
C1091,2022-04-19,P2046,4644.31,2,35.92
C1286,2022-01-21,P2037,281.16,4,293.2
C1184,2022-08-11,P2012,4293.9,3,49.64
C1644,2022-09-08,P2026,3229.93,1,17.71
C1721,2023-09-18,P2016,4693.47,3,285.59
C1015,2022-02-08,P2004,4751.21,3,145.82
C1633,2022-04-26,P2041,1732.07,2,145.88
C1193,2022-02-11,P2007,197.12,3,106.65
C1597,2022-04-03,P2035,3437.92,4,27.06
C1036,2022-07-06,P2010,802.66,1,100.45
C1656,2022-11-05,P2033,2891.83,1,91.72
C1356,2022-10-08,P2036,3463.5,1,128.51
C1784,2023-07-22,P2012,4293.9,4,255.69
C1419,2022-09-24,P2009,4904.6,4,103.17
C1339,2023-11-17,P2014,1047.17,4,281.48
C1515,2022-11-05,P2040,2929.17,2,212.56
C1081,2022-06-14,P2033,2891.83,1,97.28
C1654,2023-08-03,P2005,4383.8,4,15.02
C1092,2023-07-15,P2042,4569.64,3,162.28
C1823,2022-01-26,P2030,4828.98,4,191.15
C1049,2022-10-30,P2031,2861.23,4,207.35
C1966,2023-02-21,P2008,2753.53,1,111.65
C1583,2023-07-10,P2007,197.12,1,0.74
C1043,2023-02-24,P2046,4644.31,2,73.04
C1714,2022-04-21,P2037,281.16,2,79.18
C1832,2022-05-03,P2009,4904.6,2,109.25
C1850,2022-11-07,P2014,1047.17,1,1.25
C1387,2022-02-18,P2029,1241.0,3,296.25
C1911,2023-02-23,P2003,2680.67,1,158.85
C1410,2023-04-02,P2030,4828.98,4,222.87
C1811,2023-08-25,P2035,3437.92,2,62.66
C1525,2022-03-16,P2034,3183.86,4,89.88
C1456,2023-02-20,P2010,802.66,3,160.47
C1917,2023-08-29,P2029,1241.0,1,238.02
C1592,2023-04-01,P2045,3318.94,2,130.58
C1417,2022-12-23,P2020,622.64,4,71.56
C1131,2022-06-15,P2016,4693.47,4,187.98
C1757,2023-01-29,P2033,2891.83,1,106.39
C1359,2023-07-08,P2009,4904.6,2,161.58
C1408,2022-04-15,P2031,2861.23,2,291.14
C1572,2023-02-20,P2041,1732.07,3,123.25
C1904,2022-03-24,P2016,4693.47,3,212.14
C1997,2022-08-29,P2012,4293.9,1,269.45
C1202,2022-05-14,P2005,4383.8,3,52.53
C1812,2023-04-11,P2024,4532.99,3,69.59
C1343,2023-04-12,P2026,3229.93,3,190.65
C1922,2023-09-08,P2010,802.66,4,102.56
C1657,2022-08-04,P2029,1241.0,1,229.29
C1309,2022-05-04,P2007,197.12,3,239.91
C1391,2022-03-02,P2010,802.66,1,14.08
C1075,2022-09-08,P2023,2810.79,1,233.21
C1468,2023-07-30,P2039,423.77,3,213.97
C1618,2022-06-03,P2039,423.77,1,35.6
C1064,2022-10-08,P2019,4954.71,1,240.13
C1182,2023-08-24,P2037,281.16,4,209.18
C1991,2022-09-23,P2022,419.05,1,200.36
C1566,2022-09-28,P2010,802.66,3,230.46
C1552,2022-08-21,P2005,4383.8,2,139.97
C1250,2022-12-11,P2009,4904.6,4,189.75
C1987,2022-06-28,P2029,1241.0,3,192.53
C1455,2022-02-28,P2034,3183.86,1,150.61
C1859,2022-07-29,P2031,2861.23,4,51.89
C1303,2023-11-25,P2016,4693.47,4,176.22
C1643,2023-09-06,P2026,3229.93,4,199.27
C1789,2022-10-14,P2041,1732.07,1,153.54
C1385,2022-09-16,P2024,4532.99,3,199.33
C1928,2023-02-06,P2045,3318.94,3,237.65
C1961,2022-01-31,P2004,4751.21,1,57.25
C1575,2022-11-11,P2026,3229.93,4,165.4
C1422,2022-09-02,P2046,4644.31,4,181.28
C1932,2023-06-04,P2012,4293.9,2,191.52
C1201,2022-08-15,P2047,2782.26,2,81.85
C1546,2022-03-18,P2045,3318.94,1,235.35
C1489,2022-12-08,P2043,691.38,3,31.52
C1611,2022-08-06,P2002,4796.38,1,84.27
C1777,2023-01-11,P2021,4502.82,2,194.77
C1793,2023-04-18,P2025,1418.3,1,13.15
C1476,2022-12-30,P2023,2810.79,4,73.56
C1029,2023-02-09,P2049,798.47,4,289.21
C1116,2022-10-22,P2016,4693.47,4,139.43
C1779,2022-07-14,P2002,4796.38,4,51.85
C1673,2022-09-21,P2013,4417.98,1,220.32
C1685,2023-10-29,P2015,3403.38,2,199.58
C1518,2023-06-12,P2000,1273.21,4,27.28
C1992,2022-10-30,P2030,4828.98,3,232.9
C1708,2023-10-10,P2041,1732.07,1,22.86
C1598,2023-05-28,P2021,4502.82,3,122.75
C1979,2022-03-26,P2018,470.33,4,249.71
C1890,2022-09-14,P2012,4293.9,2,162.95
